title,author,rating,reviews,price,description,listening time,genre
"good morning, good life: 5 simple habits to master your mornings and upgrade your life",amy schmittauer landino,4.7,176.0,668.0,not a morning person? not a problem! i want you to wake up on your terms and no one else's.,5 hours,",#2,620 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#11 in time management,#373 in personal success,#5,493 in personal development & self-help"
the 5 levels of leadership: proven steps to maximize your potential,john c. maxwell,4.8,770.0,500.0,"fuel success and grow your team at every level of leadership. true leadership isn't a matter of having a certain job or title. in fact, being chosen for a position is only the first of the five levels every effective leader achieves. to become more than ""the boss"" people follow only because they are required to, you have to master the ability to invest in people and inspire them. to grow further in your role, you must achieve results and build a team that produces.",7 hours and 13 minutes,",#2,937 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#127 in leadership,#142 in business management,#249 in personal success in business"
secrets of the millionaire mind in turbulent times,t. harv eker,-1.0,,1774.0,now your economy can always be booming!,8 hours and 13 minutes,",#2,732 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#383 in personal success,#5,660 in personal development & self-help"
cinderella,charles perrault,-1.0,,151.0,"in this classic children's tale of triumph over adversity, cinderella is condemned to a life of servitude by an uncaring stepmother and the constant torment of her jealous stepsisters. throughout her suffering, cinderella maintains her kindness, until one day she is rewarded by meeting her true love - the handsome prince.",50 minutes,",#2,638 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#31 in fiction classics for children,#627 in literature & fiction (audible audiobooks & originals),#670 in myths, legends & sagas"
the outward mindset: seeing beyond ourselves,the arbinger institute,4.7,319.0,501.0,"the arbinger institute has helped millions with their books leadership and self-deception and the anatomy of peace. their newest book, the outward mindset, reflects their latest research and experience and offers a new and intuitive way to teach people how to implement mindset change in themselves and scale it across organizations, with incredible effect.",4 hours and 22 minutes,",#2,777 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#19 in workplace culture,#33 in organisational behaviour,#122 in leadership"
originals: how non-conformists change the world,adam grant,4.5,1339.0,888.0,"the new york times best-selling author examines how people can drive creative, moral and organisational progress - and how leaders can encourage originality in their organisations.",10 hours and 1 minute,",#622 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#3 in occupational & organisational psychology,#10 in workplace culture,#34 in leadership"
"the physics of god: unifying quantum physics, consciousness, m-theory, heaven, neuroscience and transcendence",amit goswami,4.7,83.0,820.0,"setting aside the pervasive material bias of science and lifting the obscuring fog of religious sectarianism reveals a surprisingly clear unity of science and religion. the explanations of transcendent phenomena given by saints, sages, and near-death experiencers are fully congruent with scientific discoveries in the fields of relativity, quantum physics, medicine, m-theory, neuroscience, and quantum biology.",-1,-1
good night stories for rebel girls,elena favilli,4.7,3884.0,615.0,penguin presents the audiobook edition of good night stories for rebel girls by elena favilli and francesca cavallo.,-1,-1
"why zebras don't get ulcers: the acclaimed guide to stress, stress-related diseases, and coping - now revised and updated",robert m. sapolsky,4.6,774.0,1289.0,"now in a third edition, robert m. sapolsky's acclaimed and successful why zebras don't get ulcers features new chapters on how stress affects sleep and addiction, as well as new insights into anxiety and personality disorder and the impact of spirituality on managing stress.",17 hours and 16 minutes,",#2,692 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#36 in stress management,#2,112 in healthy living & wellness,#5,606 in personal development & self-help"
aapka bhavishya aapke haath mein [forge your future],a p j abdul kalam,4.5,137.0,668.0,"despite the fact that i spent my childhood in rameswaram, an isolated island in the south of india, i could get educated, find a job and overcome many obstacles to become the president of my country. if i could overcome all the hardships and achieve what i have, so can you or anyone else.",6 hours and 45 minutes,",#3,093 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#36 in self-esteem,#428 in personal success,#3,292 in mind, body & spirit"
war and peace: bbc radio 4 full-cast dramatisation,leo tolstoy,5.0,4.0,888.0,"paterson joseph, john hurt, lesley manville and harriet walter are among the cast of bbc radio 4's epic full-cast dramatisation. adapted for radio by timberlake wertenbaker, leo tolstoy's epic story follows the fortunes of three russian aristocratic families during the napoleonic war. first broadcast on new year's day 2015, the drama also features alun armstrong, natasha little, david calder, phoebe fox, sam reid and joanna david. duration: 10 hours approx.",9 hours and 38 minutes,",#1,290 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#2 in russian literature,#2 in drama & plays (audible audiobooks & originals),#40 in historical fiction (audible audiobooks & originals)"
quit smoking boot camp: the fast-track to quitting smoking again for good,allen carr,4.1,35.0,569.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
anthem,ayn rand,4.3,875.0,32.0,"""anthem"" is set in a distant collectivist future, when every form and emblem of individualism has been erased and society has reverted to a preindustrial level. in this novella, as many of her writings, ayn dramatizes her philosophy of objectivism in the main character. its hero is a scientist in a world where the pursuit of knowledge is a crime, and he struggles against the established society to discover the meaning of individual freedom.",2 hours and 4 minutes,",#2,932 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#11 in dystopian science fiction,#751 in science fiction (books)"
the bastard billionaire,jessica lemmon,4.7,94.0,469.0,a billionaire bad boys novel.,9 hours and 28 minutes,",#5,577 in contemporary fiction (books),#6,762 in romance (books)"
